Sampled Text,Function ID
"Goldea, nekazaritzan, hazia erein aurretik lurra prestatu eta mugitzeko erabiltzen den tresna bat da. Hasieran, pertsonak izaten ziren goldetik tiratzen zutenak, baina gero gizakiak idiak, mandoak edo astoak erabiltzen hasi ziren. Gaur egun, traktoreek tiratzen dute goldeetatik. Lurra goldatzen denean, haren porositatea handitzen da eta hori oso ona da landareak hazteko. Golde tradizionala erromatar goldetik dator; golde-gider eta golde-mutur batez osatuta dago. Lehenak gidatzeko balio du, eta bigarrenak lurra apurtzeko.",Easy
"Everest munduko mendirik altuena da. Itsasoaren mailatik 8.848 metrora dago. Asian dago, Txina eta Nepal artean. Edmund Hillary (Zeelanda Berrikoa) eta Tenzing Norgay (Himalaiakoa) izan ziren gailurreraino iritsi ziren aurreneko bi gizakiak. Nepaleko hizkuntzan, Sagarmatha izena du (munduaren gailurra esan nahi du).",Easy
"Koronabirusa birus mota bat da. 1960ko hamarkadan aurkitu zen lehenengo aldiz. Animaliei eragiten die, baina baita pertsonei ere. Birus hauek Arnas-aparatuko gaixotasun batzuk sortzen dituzte, baita digestio-aparatukoak ere, gastroenteritisa adibidez. Gaixotasun horietako batzuek heriotza eragin dezakete, pertsonaren arabera. Oraingoz, pertsonengan eragina izan dezaketen zazpi koronabirus mota ezagutzen dira. Hainbat gaixotasun mota eragin ditzakete, katarro arrunt batetik, pneumonia batera arte. Gehienetan, ez da oso arriskutsua eta oso erraz trata daiteke. Pertsona gehienek jasango dute koronabirusen bat bizitzan zehar, konturatu gabe. 2019ko abenduaren 8an Txinako Wuhan hirian sortu zen koronabirusagatik famatu egin zen. 2020ko martxo hasierarako, ia 90.000 kasu zeuden munduan, eta 3.000 pertsonatik gora hilak ziren birusarengatik. Hiltzeko gaitasun txikia du (gripe arruntak baino gutxiago), baina oso erraz kutsatzen da. Pentsatzen da 1.000 pertsonatik 2 eta 4 artean hiltzen direla. Tasa hori alda daiteke pertsona kutsatuaren arnas-arazoengatik eta egoera fisikoarengatik. Infektatutako pertsona bakoitzeko 1,5 eta 3,5 pertsona artean kutsatzen dira. 2020ko martxoan oraindik ez dago txertorik, beraz lehenengo egunetan asko zabaldu da. Koronabirus hau ezin da antibiotikoekin sendatu.",Easy
"Medea greziar mitologiako pertsonaia bat da, Jason eta Argonauten mitoan eta Euripides eta Senekaren antzinako hainbat tragediatan ere agertzen dena. Medea Kolkidako errege Eetesen alaba zen. Mitologiaren arabera, Medea Hekate jainkosaren sazerdotisa zen, eta hari esker azti edo sorgin bihurtu zen. Haren istorioa antzinako kontakizun zein artelan askotan agertzen da. Egun batean, Jason izeneko printze bat Medearen aitaren gortera iritsi zen bere tripulazioarekin batera (argonautak izena ematen zaie, Argos izeneko ontzi batean zihoazelako). Urrezko ahari-larru baten bila zihoazen, horri esker lortuko baitzuten Iolko hiriko tronua berreskuratzea. Eetes erregeak zin egin zien larru hori emango ziela baldin eta proba batzuk gainditzen bazituzten. Proba horiek gainditzea ia ezinezkoa zen arren, Jasonek Medearen laguntza izan zuen, izan ere, printzeaz maiteminduta baitzegoen. Laguntzaren truke, berarekin ezkontzeko eta Greziara elkarrekin joateko eskatu zion. Jasonek onartu zuen, eta ahari-larrua lortu ondoren, Medearekin ihes egin eta berarekin ezkondu zen. Jasonen hirira, hots, Iolkora iritsi zirenean, festa handi bat antolatu zuten printzearen ezkontza eta itzulera ospatzeko. Medeak, bere senarrari eskerrak emateko, erabaki zuen magia erabiltzea Jasonen aita Aeson gazteago bihurtzeko. Aeson Iolkoko errege zilegizkoa zen arren, bere neba Peliasek tronua lapurtu zion eta ez zuen Jasonen esku utzi nahi izan. Jasonek urrezko ahari-larrua eraman zuen, izan ere, hori baitzen tronua berreskuratu ahal izateko zuen baldintza bakarra. Peliasen alabek Medeari eskatu zioten beren aita ere gaztetzeko. Medeak, orduan, ahari bat hartu, alaben aurrean zatikatu eta lapiko handi batera bota zuen, berak prestatutako edabe magiko batekin batera. Handik gutxira, arkume bat atera zen lapikotik. Peliasen alabek erabaki zuten gauza bera egitea eta beren aita zatikatu zuten, baina Pelias ez zen berpiztu. Ondorioz, Medeak eta Jasonek Korinto hirira ihes egin behar izan zuten. Bertan pozik bizi ziren, Jasonek Medea abandonatu eta Korintoko erregearen alabarekin ezkontzea erabaki zuen arte. Orduan, Medeak, haserre, erabaki zuen erregearen familiaz mendeku hartzea. Soineko sorgindu bat oparitu zion Jasonen emazte berriari, eta janzterakoan, soinekoak su hartu eta printzesa hil zuen. Sutearen ondorioz jauregia erre eta erregea ere hil zen. Bertsio batzuen arabera, korintoarrak Medeaz mendekatu ziren eta Jasonekin zituen seme-alabak harrika hil omen zituzten. Beste bertsio batzuen arabera, Medeak berak sakrifikatu zituen. Helios-ek, eguzkiaren jainkoak, gurdi bat eman zion Medeari Atenasera hegan iristeko, eta bertan Egeo erregearekin ezkondu zen. Baina Medea Egeoren seme Teseo hiltzen saiatu zen, tronua lapurtuko zion beldur baitzen. Azkenean bere jaioterrira itzuli behar izan zuen, Kolkidara, eta bertan bere familiarekin adiskidetu eta barkamena eskatu zien Jasonekin ihes egiteagatik.",Easy
"Antzerkia jendaurrean istorioak kontatzeko modu bat da. Antzezleek buruz ikasten dute istorioa, eta gero jendearen aurrean antzezten dute. Normalean antzokietan aritzen dira, baina plazetan, aretoetan eta kalean ere aritzen dira. Antzerkian, gehienetan, elkarrizketak izaten dira; batzuetan, bakarrizketak. Dena den, hitzik gabeko antzerkiak ere badira. Antzerkietan musika, soinua, dantza, eta abar ere erabil daitezke. Martxoaren 27an, Antzerkiaren Eguna izaten da urtero.",Easy
"Mediterraneo itsasoa ozeano Atlantikoaren ekialdean dagoen itsasoa da. Europako hegoaldearen, Asiako mendebaldearen eta Afrikako iparraldearen artean dago. Gutxi gorabehera 2,5 milioi km2-ko hedadura du eta 3.860km-ko zabalera mendebaldetik ekialdera, baina batez beste 600km-koa iparraldetik hegoaldera. Gehieneko sakonera 5.020 m-koa du, Joniar itsasoaren inguruan. Munduko barne itsasorik handiena da. Hiru penintsula handi daude itsaso honetan: Iberiar penintsula, Italiar penintsula eta Balkanetakoa. Mediterraneo itsasoko uharte eta uhartedi edo artxipelago nagusiak Sizilia, Sardinia, Korsika, Balearrak, Zipre, Kreta eta Joniako uharteak dira. Mediterraneo itsasoa gainerako ozeano Atlantikoarekin komunikatuta dago Gibraltarko itsasartearen bitartez, itsaso Beltzarekin Bosforo eta Dardaneloen itsasarteen bidez, eta itsaso Gorriarekin Suezko kanalaren bitartez. Munduko itsasorik kutsatuena da.",Easy
"Argi-urtea unibertsoko izarren edo galaxien artean dauden distantziak adierazteko erabiltzen den neurri bat da. Neurri horretarako, argiak urte batean egindako distantzia erabiltzen da oinarri moduan; kontuan izanda argiak segundo bakoitzean 300.000km egiten dituela, urte oso bateko distantzia ikaragarri handia da, erraldoia: 9.460.730.472.580,8km. Hau da, ia 9,5 bilioi kilometro. Horregatik, distantzia izugarri handi hauei «distantzia astronomikoak» deitzen zaie. Argi-urteen neurria ez da zientzialariek eta astronomoek gehien erabiltzen dutena, baina oso praktikoa da jendearentzat, espazioko distantzia izugarri handiak nolabait imajinatu edo ulertzeko. Horrela, Eguzkiaren ondoren gure galaxian Lurretik hurbilen dagoen izarra, Proxima Centauri izenekoa, gure planetatik 4,28 argi-urteko distantziara dago. Hau da, argi-izpi batek 4 urtetik gora beharko lituzke Lurraren eta Proxima Centauri izarraren arteko distantzia ibiltzeko. Argi-urteen distantziaren esanahia ondo ulertzeko, kontuan izan behar dugu argiak 1,2 segundo besterik ez duela behar Lurraren eta Ilargiaren arteko distantzia ibiltzeko; eta distantzia hori 384.000km ingurukoa da. Konparazio baterako, urte betean, argiak 26,2 milioi aldiz egingo luke Lurraren eta Ilargiaren artean dagoen distantzia. Bestalde, Unibertsoko galaxien artean dagoen distantzia astronomiko ikaragarriak nolabait ulertzeko, datu argigarri bat dago: zientzialarien arabera, gure galaxiako, hau da, Esne-Bideko diametroa 100.000 argi-urte ingurukoa da. Hau da, argiaren lastertasunean joango litzatekeen espaziontzi bat egongo balitz ere, 100.000 urte inguru beharko lituzke galaxiako mutur batetik bestera iristeko. Eta gogoan izan Unibertsoan miloika eta miloika galaxia daudela, izugarrizko distantziatara batzuk besteetatik. Astronomoek beste neurri bat erabiltzen dute Eguzki-sistemaren barruko distantzia astronomikoak adierazteko: Unitate Astronomikoa hain zuzen (UA da erabiltzen den sinboloa). UA bat Eguzkiaren eta Lurraren artean dagoen batez besteko distantzia da; hau da, 150 milioi km, gutxi gorabehera. Horren arabera, honela adierazten dira Eguzki-sistemako planeten distantziak Eguzkiarekiko:",Easy
"Iparraldea edo iparra lau puntu kardinaletako bat da. Kardinal hitzak nagusi esan nahi du; beraz, zerumugako lau puntu edo norabide nagusietako bat da. Beste hirurak hegoalde edo hegoa, ekialde edo sortaldea, eta mendebalde edo sartaldea dira. Iparraldea hegoaldearen kontrako puntu kardinala da. Lau puntu kardinalak irudikatzen direnean, haize-arrosa delakoan edota mapa batean, iparraldea goian dagoena da, eta askotan N batez markatuta egon ohi da, (ingelesezko North hitzagatik). Lurra ipar-hego ardatz baten jiran mugitzen da; Lurra irudikatu ohi dugun moduan, ardatz horren goiko aldea da gure ""ipar geografikoa"", eta beheko aldea, berriz, ""hego geografikoa""; horiek ez dira inoiz aldatzen. Lurreko meridiano guztiak bi lekutan elkartzen dira: Lurraren goi- edo ipar-buruan, eta behe- edo hego-buruan. Ipar-buru edo ipar-poloa goialdean dagoena da, eta behe-buru edo hego-poloa behealdean dagoena. Iparrorratzek iparra seinalatzen dute beti; edo, zehatzagoak izanda, Lurreko ""ipar magnetikoa"". Izan ere, ipar magnetikoa lekuz aldatzen da sarri, baina inoiz ez da ipar geografikotik urrun gelditzen. Hegoaldea non dagoen jakiteko, iparrorratzak seinalatzen duen puntuaren kontrakoari begiratu beharko diogu.",Easy
"Anorexia (edo anorexia nerbiosoa) gaixotasun bat da, nahiko larria. Anorexia dutenek, gizentzeko beldurraren eraginez, utzi egiten diote jateari, edo oso-oso gutxi jaten dute. Eta, horrela, oso ahul geratzen dira, eta argalegi. Anorexikoek gizen ikusten dute beren burua, nahiz eta argal egon. Jateari uzteak gosea, nekea, desnutrizioa eta amenorrea (hilerokorik ez izatea) eragin ditzake. Elikadurarekin lotutako bi gaixotasun nagusiak anorexia eta bulimia dira. Anorexia bulimiarekin lotuta dagoen gaixotasuna da, eta askotan, batera agertzen dira. Izan ere, bi gaixotasunak elikadura-desorekak dira eta gorputzaren pisu eta itxuraren inguruko obsesioaren ondorio dira. Beraz, gaixotasun fisikoak baino gehiago, gaixotasun mentalak direla esan daiteke. Askotarikoak dira honelako desorekaren bat jasaten duten pertsonak, baina oro har, badirudi %90 emakumezkoak eta %10 gizonezkoak direla. Honelako desorekak momentu zailetan agertzen dira batez ere. Esaterako, emakumezkoetan ohikoa izaten da nerabezaroan edota menopausia etortzerakoan pairatzea desorekak, bi kasuetan beren buruarekiko segurtasuna galtzen dutelako. Hain zuzen, arazo batzuk aurkitzen dituzte euren bizitzan —gazteen kasuan, familia eta lagunekin dituzten erlazioen aldaketak, bizimodua aurrera atera beharra, etab.—. Sarritan, ez dute jakiten segurtasun ez hori nola zuzendu eta janaria kontrolatzen saiatzen hasten dira. Eta hor agertzen da arazoa. Kontrolatzen dutela uste arren, ez da horrela, noski. Janariaren bidez emozioak menperatu nahi izaten dituzte, eta azkenean, oharkabean tranpa batean erortzen dira. Buruko gaixotasuna da, eta oso zaila da hortik ateratzea. Laguntza medikoa (psikiatrak, psikologoak eta endokrinoak) behar izaten da sendatzeko, baina horretarazko ezinbestekoa da gaixoak berak zulo horretatik irten nahi izatea. Sendatzeko prozesua oso luzea izan daiteke: batez beste, hiru eta bost urte bitartean iraun dezake, eta gehiago ere bai, adinaren arabera edota gaixotasunaren iraupenaren arabera. Gauza askok baldintzatzen dute prozesua; batzuetan patologia hau beste psikopatologia batekin agertzen da, nortasun-nahastearekin, esaterako. Horrek ez du esan nahi sendatzea ezinezkoa denik, baina bai konplikatuagoa. Gainera, badago sendatzen ez den kopuru bat: %30az hitz egiten da, baina ez dakigu ziur. Halere, egoera kronikoa bilakatu arren, egoera asko hobetu daiteke gaixoak tratamendua hartzen badu.",Easy
"Jacques-Yves Cousteau XX. mendeko itsasgizon eta zientzialari frantses bat zen, itsasoari buruzko ikerketak egin zituena eta liburu eta dokumental ospetsu ugariren egilea. Urpekaritzan aritzeko erabiltzen den ekipo autonomoa asmatu zuen, hau da, aire-bonbona eta arnasgailua dituena. Cousteau kapitain edo komandantea mundu osoan bihurtu zen ospetsua Calypso izeneko bere itsasontziarekin telebistarako egin zituen dokumentalengatik. Dokumental horiek jende askori ezagutarazi zion itsaspeko mundu ezkutua. Noizbait esan zuen lehenago edo geroago gizakia urpean biziko dela eta han lan egingo duela. Jacques-Yves Cousteau 1910eko ekainaren 11an jaio zen, Frantzian, Bordeletik hurbil. Txikitan sortu zitzaizkion igeri egiteko afizioa eta itsasoarekiko interesa. Familiarekin batera, New Yorkera joan zen bizitzera bi urtez 10 urte zituenean, eta Estatu Batuetan ezagutu zuen urpekaritza edo urpeko igeriketa, udaleku batean. Frantziara itzuli ondoren, bideokamera bat erosi zioten eta irudiak hartzeko zaletasuna ere piztu zitzaion. Ikasketak 20 urterekin bukatu zituenean, Frantziako itsas armadan sartu zen, hegazkin-pilotu izateko asmoz. Baina auto-istripu larri bat izan zuen eta medikuek bi besoak moztu beharko zizkiotela esan zioten; Cousteauk ez zuen hori nahi, ezingo zelako hegazkin-pilotua izan. Besoetako infekzioa sendatu ondoren, medikuek igeri egiteko aholkatu zioten besoak indartzeko; eta horrek betiko aldatu zion bizitza, urpean ikusteko betaurrekoak jantzita itsasora sartu zenean 1936an; itsaspea esploratzeko gogo bizia piztu zitzaion, bai eta ikusi zuena mundu guztiari erakusteko ere. Bigarren Mundu Gerrak ez zituen eten Cousteauren itsaspeko esplorazioak. Itsas Armadan egonda, Jacques eta bere lankide batzuk aztertzen hasi ziren zer egin itsaspean sakonera handietara iristeko eta urpean aske mugitzeko. Émile Gagnan izeneko ingeniari bat ezagututa, elkarrekin asmatu zuten urpekarientzako lehen ekipo autonomoa; Aqua-lung izena ipini zioten eta 1943an probatu zuten lehen aldiz. Hari esker, urpekariak itsaspean mugi zitezkeen, ur-gainetik airea hartzeko hodirik erabili beharrik gabe. Gaur egun oraindik erabiltzen den sistema da. 1950ean Itsas Armada utzi eta, ozeanoak esploratzen jarraitzeko asmoz, itsasontzi bat aurkitu zuen Maltan urte hartan bertan. Itsasoko minak kentzeko erabiltzen zen ontzi bat zen, eta Calypso izena eman zion. Itsasontzi horretan, emaztearekin, Frédéric Dumas izeneko lankide batekin eta tripulazioko beste kide batzuekin, munduko ozeanoak esploratzeari ekin zion, urpeko teknologia berriarekin esperimentatuz. The silent world (Mundu isila) izenburuko liburu bat argitaratu zuen 1953an, geroago frantsesez berridatzi eta beste hizkuntza askotara itzuli zena. Liburu hark ospe handia eman zion mundu osoan. Itsaspeko kolorezko argazkiak garatzen hasitako lehenetako bat izan zen, eta urpean filmatzeko modua asmatu zuen. 1956an, aurreko liburuan oinarritutako film dokumental bat egin zuen, The silent world, Cannesko Zinemaldiko urrezko palma irabazi zuena urte hartan. Sari garrantzitsu hori irabazi zuen lehen dokumentala izan zen, eta 2004ra arte ez zen egon beste dokumental irabazlerik. Estatu Batuetan, gainera, dokumentalentzako oscar saria ere irabazi zuen urte berean. 1960ko hamarkadan, Cousteauk proiektu bat hasi zuen frogatzeko gizakiak itsas hondoan bizi zitezkeela habitat edo bizigune presurizatu edo aireztatu batzuetan. Estatu Batuetako telebista batzuen laguntzarekin, 1966tik aurrera, serie dokumental bat egiten hasi zen, The Undersea Worl of Jacques Cousteau (Jacques Cousteauren itsaspeko mundua) izenarekin; 10 urtez jarraitu zuen serie hori egiten eta mundu osoan ezagun bihurtu zen hari esker. Geroago, beste serie bat egin zuen, The Cousteau Odyssey (Cousteauren odisea), 1977tik 1982ra arte telebistan eman zena. 1970eko hamarkadan, Cousteau ingurumenaren eta bereziki itsasoaren kontserbazioaren aldeko lanari lotu zitzaion. 1974an, Cousteau Elkartea sortu zuen, munduko ozeanoen eta itsasoko bizidunen egoera hobetzeko asmoz, nahiz eta ekologista batzuek salatu egin zuten itsas animaliez abusatzen zuela bere dokumentalak filmatzeko. Bere bizitzako azken urteak gogorrak izan ziren Cousteaurentzat: bere seme Philippe, aitaren lanetan kolaboratzen zuena, hegazkin-istripu batean hil zen 1979an. Horren eraginez, ordura arte berak egiten zituen lanetako asko Jean-Michel izeneko semearen ardurapean geratu ziren, Jacquesen adinagatik, baina aita eta semearen arteko etengabeko desadostasunen ondorioz, semea Cousteau Elkartetik erretiratu zen 1992an. 1990ean, Cousteauren emaztea hil zen, eta, 1996an, gabarra batek Calypso jo eta hondoratu egin zuen. Cousteau bere lanarekin jarraitu nahi eta Calypso II bat eraikitzeko dirua biltzen saiatu zen, baina 1997ko ekainaren 25ean hil zen, 87 urte zituela, bihotzekoak jota. Bere jaioterrian, Saint-Andre-de-Cubzac herrian, lurperatu zuten.",Easy
"Hanka edo zangoa gorputzaren atal edo gorputz-adar bat da. Beste animalia askok ere dituzte hankak, gorputzari eusteko, mugitu ahal izateko eta, kasu batzuetan, harrapakinak harrapatzeko. Gizakiok bi hanka ditugu, aldakatik hasita oinetaraino iristen direnak. Beste ugaztun batzuek, berriz, lau hanka dituzte; eta beste animalia batzuek sei edo zortzi hanka dituzte, baita ehunka ere. Gizakion hankek lau zati dituzte: Izterraren eta bernaren artean, belauna deitzen dugun giltzadura edo artikulazioa dago. Gizakion hanka-hezurrak, ugaztun gehienekin gertatzen den bezala, bi zati dituzte giltzadura batez lotuak. Hankaren goiko zatia pelbisari lotuta dago, eta haren barruko hezurra izterrezurra deitzen da. Beheko zatiak, bernak alegia, bi hezur ditu: handiena tibia deitzen da, eta txikiena peronea. Izterrezurraren eta tibia eta peronearen arteko artikulazioan, belaunezurra daukagu. Bernaren beheko aldea oinari lotuta dago orkatila deitzen den giltzaduraren bidez. Oina hezur ugariz osatuta dago. Hainbat gihar edo muskulu daude, bestalde, hankak mugitu ahal izateko. Lau hankako ugaztunek gorputzaren azpian dituzte hankak. Atzeko hankak gizakion hanken antzekoak dira, eta aurreko hankak, berriz, gizakion besoen antzekoak. Lau hankek gorputzari eusteko eta mugitzeko eginkizuna dute, baina aurreko hankek jotzeko, bultza egiteko,lurra zulatzeko edo erasotzeko ere balio dute. Anfibioek, narrastiek eta artropodoek (intsektu, armiarma, krustazeo eta ehunzangoek, adibidez) ere hankak dituzte. Gehienek muskuluak, artikulazioak eta atalak dituzte, ugaztunek bezala. Dena dela, animalia hauen hankak gorputzaren alboetara lotuta egoten dira, ez gorputzaren azpian. Anfibio eta narrasti gehienek lau hanka dituzte; artropodoek, ostera, 3 eta 200 hanka pare bitarte izaten dituzte, eta haien hankek, barruko hezurrak eduki beharrean, kanpoko estalki gogor bat izaten dute; kanpoko estalki horri exoeskeletoa deitzen zaio. Hegaztiek atzeko bi hanka dituzte gorputzaren azpian, beren gihar, giltzadura eta atalekin. Aldiz, goiko hankek hegal bihurtu arte eboluzionatu dute.",Easy
